n,msec,pos
# Quadrature Readout v0.1 26-March-2021 J.Beale
36102,290657,-25
36103,290663,-26
36104,290668,-27
36105,290673,-28
36106,290678,-29
36107,290683,-30
36108,290688,-31
36109,290693,-32
36110,290698,-33
36111,290703,-34
36112,290708,-35
36113,290713,-36
36114,290718,-37
36115,290723,-38
36116,290729,-39
36117,290734,-40
36118,290739,-41
36119,290744,-42
36120,290749,-43
36121,290754,-44
36122,290759,-45
36123,290764,-46
36124,290770,-47
36125,290775,-48
36126,290780,-49
36127,290785,-50
36128,290790,-51
36129,290796,-52
36130,290801,-53
36131,290806,-54
36132,290811,-55
36133,290817,-56
36134,290822,-57
36135,290827,-58
36136,290833,-59
36137,290838,-60
36138,290843,-61
36139,290849,-62
36140,290854,-63
36141,290860,-64
36142,290865,-65
36143,290871,-66
36144,290876,-67
36145,290882,-68
36146,290887,-69
36147,290893,-70
36148,290899,-71
36149,290904,-72
36150,290910,-73
36151,290916,-74
36152,290921,-75
36153,290927,-76
36154,290933,-77
36155,290939,-78
36156,290945,-79
36157,290951,-80
36158,290957,-81
36159,290963,-82
36160,290969,-83
36161,290975,-84
36162,290981,-85
36163,290988,-86
36164,290994,-87
36165,291001,-88
36166,291007,-89
36167,291013,-90
36168,291020,-91
36169,291027,-92
36170,291033,-93
36171,291040,-94
36172,291047,-95
36173,291054,-96
36174,291061,-97
36175,291069,-98
36176,291076,-99
36177,291084,-100
36178,291091,-101
36179,291099,-102
36180,291107,-103
36181,291115,-104
36182,291122,-105
36183,291131,-106
36184,291139,-107
36185,291148,-108
36186,291157,-109
36187,291166,-110
36188,291176,-111
36189,291186,-112
36190,291195,-113
36191,291206,-114
36192,291217,-115
36193,291229,-116
36194,291240,-117
36195,291253,-118
36196,291266,-119
36197,291281,-120
36198,291296,-121
36199,291313,-122
36200,291333,-123
36201,291358,-124
36202,291387,-125
36203,291520,-124
36204,291548,-123
36205,291573,-122
36206,291592,-121
36207,291610,-120
36208,291624,-119
36209,291639,-118
36210,291653,-117
36211,291666,-116
36212,291677,-115
36213,291688,-114
36214,291699,-113
36215,291710,-112
36216,291719,-111
36217,291730,-110
36218,291739,-109
36219,291749,-108
36220,291757,-107
36221,291766,-106
36222,291774,-105
36223,291783,-104
36224,291790,-103
36225,291799,-102
36226,291806,-101
36227,291814,-100
36228,291821,-99
36229,291829,-98
36230,291836,-97
36231,291844,-96
36232,291851,-95
36233,291858,-94
36234,291865,-93
36235,291872,-92
36236,291878,-91
36237,291885,-90
36238,291892,-89
36239,291898,-88
36240,291904,-87
36241,291911,-86
36242,291917,-85
36243,291924,-84
36244,291930,-83
36245,291936,-82
36246,291942,-81
36247,291948,-80
36248,291954,-79
36249,291960,-78
36250,291966,-77
36251,291972,-76
36252,291978,-75
36253,291984,-74
36254,291989,-73
36255,291995,-72
36256,292001,-71
36257,292006,-70
36258,292012,-69
36259,292018,-68
36260,292023,-67
36261,292029,-66
36262,292034,-65
36263,292040,-64
36264,292045,-63
36265,292051,-62
36266,292056,-61
36267,292062,-60
36268,292067,-59
36269,292072,-58
36270,292078,-57
36271,292083,-56
36272,292088,-55
36273,292093,-54
36274,292099,-53
36275,292104,-52
36276,292109,-51
36277,292115,-50
36278,292120,-49
36279,292125,-48
36280,292130,-47
36281,292135,-46
36282,292141,-45
36283,292146,-44
36284,292151,-43
36285,292156,-42
36286,292161,-41
36287,292166,-40
36288,292171,-39
36289,292176,-38
36290,292182,-37
36291,292187,-36
36292,292192,-35
36293,292197,-34
36294,292202,-33
36295,292207,-32
36296,292212,-31
36297,292217,-30
36298,292222,-29
36299,292227,-28
36300,292232,-27
36301,292237,-26
36302,292242,-25
36303,292248,-24
36304,292252,-23
36305,292258,-22
36306,292263,-21
36307,292268,-20
36308,292273,-19
36309,292278,-18
36310,292283,-17
36311,292288,-16
36312,292293,-15
36313,292298,-14
36314,292304,-13
36315,292309,-12
36316,292314,-11
36317,292319,-10
36318,292324,-9
36319,292330,-8
36320,292334,-7
36321,292340,-6
36322,292345,-5
36323,292350,-4
36324,292355,-3
36325,292361,-2
36326,292366,-1
36327,292371,0
36328,292376,1
36329,292382,2
36330,292387,3
36331,292393,4
36332,292397,5
36333,292403,6
36334,292408,7
36335,292414,8
36336,292419,9
36337,292425,10
36338,292430,11
36339,292436,12
36340,292441,13
36341,292447,14
36342,292453,15
36343,292458,16
36344,292464,17
36345,292470,18
36346,292475,19
36347,292481,20
36348,292487,21
36349,292493,22
36350,292499,23
36351,292505,24
36352,292510,25
36353,292516,26
36354,292523,27
36355,292529,28
36356,292535,29
36357,292541,30
36358,292547,31
36359,292554,32
36360,292560,33
36361,292566,34
36362,292573,35
36363,292580,36
36364,292586,37
36365,292593,38
36366,292600,39
36367,292607,40
36368,292613,41
36369,292621,42
36370,292628,43
36371,292636,44
36372,292643,45
36373,292650,46
36374,292658,47
36375,292666,48
36376,292673,49
36377,292682,50
36378,292690,51
36379,292699,52
36380,292707,53
36381,292716,54
36382,292726,55
36383,292735,56
36384,292744,57
36385,292754,58
36386,292765,59
36387,292776,60
36388,292787,61
36389,292799,62
36390,292812,63
36391,292825,64
36392,292839,65
36393,292854,66
36394,292872,67
36395,292891,68
36396,292913,69
36397,292943,70
36398,293084,69
36399,293114,68
36400,293135,67
36401,293155,66
36402,293172,65
36403,293188,64
36404,293201,63
36405,293215,62
36406,293227,61
36407,293239,60
36408,293250,59
36409,293261,58
36410,293272,57
36411,293282,56
36412,293291,55
36413,293300,54
36414,293310,53
36415,293319,52
36416,293327,51
36417,293336,50
36418,293344,49
36419,293352,48
36420,293360,47
36421,293368,46
36422,293376,45
36423,293383,44
36424,293390,43
36425,293398,42
36426,293405,41
36427,293412,40
36428,293419,39
36429,293426,38
36430,293433,37
36431,293440,36
36432,293446,35
36433,293453,34
36434,293459,33
36435,293466,32
36436,293472,31
36437,293479,30
36438,293485,29
36439,293491,28
36440,293497,27
36441,293503,26
36442,293509,25
36443,293516,24
36444,293521,23
36445,293527,22
36446,293533,21
36447,293539,20
36448,293545,19
36449,293550,18
36450,293556,17
36451,293562,16
36452,293567,15
36453,293573,14
36454,293579,13
36455,293585,12
36456,293590,11
36457,293595,10
36458,293601,9
36459,293607,8
36460,293612,7
36461,293617,6
36462,293623,5
36463,293628,4
36464,293633,3
36465,293639,2
36466,293644,1
36467,293649,0
36468,293654,-1
36469,293660,-2
36470,293665,-3
36471,293671,-4
36472,293675,-5
36473,293681,-6
36474,293686,-7
36475,293691,-8
36476,293696,-9
36477,293701,-10
36478,293707,-11
36479,293712,-12
36480,293717,-13
36481,293722,-14
36482,293727,-15
36483,293732,-16
36484,293737,-17
36485,293743,-18
36486,293748,-19
36487,293753,-20
36488,293758,-21
36489,293763,-22
36490,293768,-23
36491,293773,-24
36492,293778,-25
36493,293783,-26
36494,293788,-27
36495,293794,-28
36496,293798,-29
36497,293803,-30
36498,293809,-31
36499,293814,-32
36500,293818,-33
36501,293824,-34
36502,293829,-35
36503,293834,-36
36504,293839,-37
36505,293844,-38
36506,293849,-39
36507,293854,-40
36508,293859,-41
36509,293865,-42
36510,293870,-43
36511,293875,-44
36512,293880,-45
36513,293885,-46
36514,293890,-47
36515,293896,-48
36516,293900,-49
36517,293906,-50
36518,293911,-51
36519,293916,-52
36520,293921,-53
36521,293927,-54
36522,293932,-55
36523,293938,-56
36524,293942,-57
36525,293948,-58
36526,293953,-59
36527,293959,-60
36528,293964,-61
36529,293969,-62
36530,293975,-63
36531,293981,-64
36532,293986,-65
36533,293991,-66
36534,293997,-67
36535,294003,-68
36536,294008,-69
36537,294014,-70
36538,294019,-71
36539,294025,-72
36540,294030,-73
36541,294036,-74
36542,294042,-75
36543,294048,-76
36544,294053,-77
36545,294060,-78
36546,294065,-79
36547,294072,-80
36548,294077,-81
36549,294084,-82
36550,294090,-83
36551,294096,-84
36552,294102,-85
36553,294108,-86
36554,294115,-87
36555,294121,-88
36556,294127,-89
36557,294134,-90
36558,294141,-91
36559,294148,-92
36560,294154,-93
36561,294161,-94
36562,294168,-95
36563,294175,-96
36564,294182,-97
36565,294189,-98
36566,294197,-99
36567,294204,-100
36568,294211,-101
36569,294219,-102
36570,294227,-103
36571,294235,-104
36572,294243,-105
36573,294251,-106
36574,294260,-107
36575,294269,-108
36576,294277,-109
36577,294287,-110
36578,294296,-111
36579,294306,-112
36580,294316,-113
36581,294326,-114
36582,294337,-115
36583,294349,-116
36584,294360,-117
36585,294373,-118
36586,294386,-119
36587,294401,-120
36588,294416,-121
36589,294433,-122
36590,294453,-123
36591,294477,-124
36592,294506,-125
36593,294642,-124
36594,294670,-123
36595,294694,-122
36596,294714,-121
36597,294731,-120
36598,294746,-119
36599,294761,-118
36600,294774,-117
36601,294787,-116
36602,294798,-115
36603,294809,-114
36604,294820,-113
36605,294831,-112
36606,294840,-111
36607,294851,-110
36608,294860,-109
36609,294869,-108
36610,294878,-107
36611,294887,-106
36612,294895,-105
36613,294904,-104
36614,294911,-103
36615,294920,-102
36616,294927,-101
36617,294935,-100
36618,294942,-99
36619,294950,-98
36620,294957,-97
36621,294965,-96
36622,294971,-95
36623,294979,-94
36624,294986,-93
36625,294993,-92
36626,294999,-91
36627,295006,-90
36628,295012,-89
36629,295019,-88
36630,295025,-87
36631,295032,-86
36632,295038,-85
36633,295045,-84
36634,295050,-83
36635,295057,-82
36636,295063,-81
36637,295069,-80
36638,295075,-79
36639,295081,-78
36640,295087,-77
36641,295093,-76
36642,295098,-75
36643,295104,-74
36644,295110,-73
36645,295116,-72
36646,295121,-71
36647,295127,-70
36648,295133,-69
36649,295139,-68
36650,295144,-67
36651,295149,-66
36652,295155,-65
36653,295161,-64
36654,295166,-63
36655,295171,-62
36656,295177,-61
36657,295182,-60
36658,295187,-59
36659,295193,-58
36660,295198,-57
36661,295204,-56
36662,295209,-55
36663,295214,-54
36664,295219,-53
36665,295225,-52
36666,295230,-51
36667,295235,-50
36668,295240,-49
36669,295246,-48
36670,295251,-47
36671,295256,-46
36672,295266,-45
36673,295270,-44
36674,295275,-43
36675,295279,-42
36676,295282,-41
36677,295287,-40
36678,295292,-39
36679,295297,-38
36680,295302,-37
36681,295307,-36
36682,295312,-35
36683,295317,-34
36684,295322,-33
36685,295328,-32
36686,295332,-31
36687,295338,-30
36688,295343,-29
36689,295348,-28
36690,295353,-27
36691,295358,-26
36692,295363,-25
36693,295368,-24
36694,295373,-23
36695,295378,-22
36696,295383,-21
36697,295388,-20
36698,295393,-19
36699,295398,-18
36700,295404,-17
36701,295409,-16
36702,295414,-15
36703,295419,-14
36704,295424,-13
36705,295429,-12
36706,295434,-11
36707,295439,-10
36708,295445,-9
36709,295450,-8
36710,295455,-7
36711,295460,-6
36712,295465,-5
36713,295471,-4
36714,295476,-3
36715,295481,-2
36716,295486,-1
36717,295492,0
36718,295497,1
36719,295502,2
36720,295507,3
36721,295513,4
36722,295518,5
36723,295523,6
36724,295529,7
36725,295534,8
36726,295539,9
36727,295545,10
36728,295551,11
36729,295556,12
36730,295561,13
36731,295567,14
36732,295573,15
36733,295579,16
36734,295584,17
36735,295590,18
36736,295596,19
36737,295601,20
36738,295607,21
36739,295613,22
36740,295619,23
36741,295625,24
36742,295630,25
36743,295637,26
36744,295643,27
36745,295649,28
36746,295655,29
36747,295661,30
36748,295667,31
36749,295674,32
36750,295680,33
36751,295686,34
36752,295693,35
36753,295700,36
36754,295706,37
36755,295713,38
36756,295720,39
36757,295727,40
36758,295733,41
36759,295741,42
36760,295748,43
36761,295755,44
36762,295762,45
36763,295770,46
36764,295778,47
36765,295786,48
36766,295793,49
36767,295802,50
36768,295810,51
36769,295819,52
36770,295827,53
36771,295836,54
36772,295845,55
36773,295855,56
36774,295864,57
36775,295874,58
36776,295884,59
36777,295895,60
36778,295906,61
36779,295918,62
36780,295931,63
36781,295944,64
36782,295957,65
36783,295973,66
36784,295990,67
36785,296010,68
36786,296030,69
36787,296060,70
36788,296116,71
36789,296158,70
36790,296209,69
36791,296238,68
36792,296258,67
36793,296277,66
36794,296294,65
36795,296310,64
36796,296323,63
36797,296336,62
36798,296349,61
36799,296361,60
36800,296372,59
36801,296383,58
36802,296393,57
36803,296403,56
36804,296412,55
36805,296422,54
36806,296431,53
36807,296440,52
36808,296448,51
36809,296457,50
36810,296465,49
36811,296474,48
36812,296481,47
36813,296489,46
36814,296497,45
36815,296504,44
36816,296511,43
36817,296519,42
36818,296526,41
36819,296533,40
36820,296540,39
36821,296547,38
36822,296554,37
36823,296561,36
36824,296567,35
36825,296574,34
36826,296580,33
36827,296587,32
36828,296593,31
36829,296599,30
36830,296606,29
36831,296612,28
36832,296618,27
36833,296624,26
36834,296630,25
36835,296636,24
36836,296642,23
36837,296648,22
36838,296654,21
36839,296660,20
36840,296665,19
36841,296671,18
36842,296677,17
36843,296683,16
36844,296688,15
36845,296694,14
36846,296700,13
36847,296705,12
36848,296710,11
36849,296716,10
36850,296722,9
36851,296727,8
36852,296732,7
36853,296738,6
36854,296743,5
36855,296749,4
36856,296754,3
36857,296759,2
36858,296765,1
36859,296770,0
36860,296775,-1
36861,296780,-2
36862,296786,-3
36863,296791,-4
36864,296796,-5
36865,296801,-6
36866,296806,-7
36867,296812,-8
36868,296817,-9
36869,296822,-10
36870,296827,-11
36871,296832,-12
36872,296837,-13
36873,296842,-14
36874,296848,-15
36875,296853,-16
36876,296857,-17
36877,296863,-18
36878,296868,-19
36879,296873,-20
36880,296878,-21
36881,296883,-22
36882,296888,-23
36883,296893,-24
36884,296898,-25
36885,296903,-26
36886,296909,-27
36887,296914,-28
36888,296918,-29
36889,296924,-30
36890,296929,-31
36891,296934,-32
36892,296939,-33
36893,296944,-34
36894,296949,-35
36895,296954,-36
36896,296959,-37
36897,296964,-38
36898,296969,-39
36899,296975,-40
36900,296979,-41
36901,296985,-42
36902,296990,-43
36903,296995,-44
36904,297000,-45
36905,297005,-46
36906,297010,-47
36907,297016,-48
36908,297020,-49
36909,297026,-50
36910,297031,-51
36911,297037,-52
36912,297041,-53
36913,297047,-54
36914,297052,-55
36915,297057,-56
36916,297062,-57
36917,297068,-58
36918,297073,-59
36919,297079,-60
36920,297084,-61
36921,297089,-62
36922,297095,-63
36923,297100,-64
36924,297105,-65
36925,297111,-66
36926,297117,-67
36927,297122,-68
36928,297127,-69
36929,297133,-70
36930,297139,-71
36931,297145,-72
36932,297150,-73
36933,297156,-74
36934,297162,-75
36935,297168,-76
36936,297173,-77
36937,297179,-78
36938,297185,-79
36939,297191,-80
36940,297197,-81
36941,297203,-82
36942,297209,-83
36943,297216,-84
36944,297221,-85
36945,297228,-86
36946,297234,-87
36947,297241,-88
36948,297247,-89
36949,297253,-90
36950,297260,-91
36951,297267,-92
36952,297273,-93
36953,297280,-94
36954,297287,-95
36955,297294,-96
36956,297301,-97
36957,297308,-98
36958,297316,-99
36959,297323,-100
36960,297330,-101
36961,297338,-102
36962,297346,-103
36963,297354,-104
36964,297362,-105
36965,297370,-106
36966,297379,-107
36967,297388,-108
36968,297396,-109
36969,297405,-110
36970,297415,-111
36971,297425,-112
36972,297434,-113
36973,297445,-114
36974,297456,-115
36975,297467,-116
36976,297478,-117
36977,297491,-118
36978,297504,-119
36979,297519,-120
36980,297533,-121
36981,297551,-122
36982,297570,-123
36983,297593,-124
36984,297620,-125
36985,297684,-126
36986,297712,-125
36987,297768,-124
36988,297795,-123
36989,297817,-122
36990,297837,-121
36991,297854,-120
36992,297868,-119
36993,297883,-118
36994,297896,-117
36995,297909,-116
36996,297920,-115
36997,297931,-114
36998,297942,-113
36999,297953,-112
37000,297962,-111
37001,297972,-110
37002,297981,-109
37003,297991,-108
37004,297999,-107
37005,298008,-106
37006,298016,-105
37007,298025,-104
37008,298032,-103
37009,298041,-102
37010,298048,-101
37011,298056,-100
37012,298063,-99
37013,298071,-98
37014,298078,-97
37015,298086,-96
37016,298092,-95
37017,298099,-94
37018,298106,-93
37019,298113,-92
37020,298120,-91
37021,298126,-90
37022,298133,-89
37023,298140,-88
37024,298146,-87
37025,298152,-86
37026,298159,-85
37027,298165,-84
